path,genres
273670.jpg,"[10, 0]"
1239456.jpg,"[1, 7]"
340397.jpg,"[6, 3, 7]"
24558.jpg,"[8, 5, 3, 4]"
411536.jpg,[9]
4959.jpg,"[3, 4, 5, 6, 12]"
4959.jpg,"[8, 0, 4]"
1080448.jpg,"[4, 12, 18]"
744276.jpg,"[10, 0]"
28410.jpg,"[0, 3, 10]"
30332.jpg,"[3, 0]"
565972.jpg,[1]
1244078.jpg,"[0, 16, 13]"
1077399.jpg,"[8, 0]"
250124.jpg,"[0, 10, 8]"
1173558.jpg,"[0, 12, 10]"
379149.jpg,"[3, 4, 5]"
403214.jpg,"[0, 1, 12, 4]"
136119.jpg,[0]
73697.jpg,[8]
778106.jpg,"[10, 0]"
9613.jpg,"[0, 12, 4]"
1387082.jpg,[17]
233.jpg,[0]
345916.jpg,[0]
27648.jpg,"[5, 4, 1]"
210713.jpg,"[0, 5, 3]"
148850.jpg,"[0, 16, 1]"
1455383.jpg,"[8, 1]"
75227.jpg,[8]
974573.jpg,"[8, 4, 12]"
1028819.jpg,[0]
1028819.jpg,[0]
254013.jpg,[8]
1045519.jpg,"[8, 6, 9]"
41934.jpg,[17]
2048.jpg,"[3, 7]"
4513.jpg,"[1, 4]"
1212142.jpg,"[8, 10]"
339331.jpg,[0]
1486161.jpg,[0]
26840.jpg,"[11, 8, 13, 9, 10]"
11481.jpg,"[0, 4, 1]"
1018.jpg,"[4, 0, 12]"
100830.jpg,[8]
100605.jpg,"[16, 15, 3]"
534.jpg,"[3, 7, 4]"
928999.jpg,"[14, 3, 0]"
126963.jpg,"[11, 3, 7]"
126963.jpg,"[5, 4, 0]"
105894.jpg,[0]
57308.jpg,[8]
38397.jpg,"[8, 5]"
11846.jpg,"[8, 10]"
26516.jpg,"[5, 0]"
2334.jpg,"[3, 8, 5]"
419635.jpg,"[0, 8]"
1372.jpg,"[0, 4, 3]"
1372.jpg,[0]
696109.jpg,[17]
444006.jpg,[0]
142473.jpg,"[0, 15]"
50838.jpg,"[12, 4, 1]"
146955.jpg,"[4, 5]"
938264.jpg,[0]
15660.jpg,[0]
87154.jpg,"[6, 8, 2]"
87154.jpg,[8]
1022163.jpg,"[17, 18]"
531219.jpg,"[8, 2, 9, 1]"
196.jpg,"[6, 8, 7]"
510689.jpg,"[5, 1, 4]"
510689.jpg,"[3, 5, 0]"
638708.jpg,"[8, 0]"
10002.jpg,"[5, 0, 10, 4]"
279410.jpg,"[3, 0]"
22914.jpg,"[0, 11, 7]"
422128.jpg,[0]
967230.jpg,"[11, 8]"
316784.jpg,"[4, 7]"
704673.jpg,[3]
137603.jpg,"[15, 0]"
298965.jpg,"[17, 13]"
11846.jpg,"[8, 10]"
7090.jpg,[0]
255291.jpg,[1]
255291.jpg,[17]
1063249.jpg,[0]
873338.jpg,"[8, 0]"
980155.jpg,[1]
980155.jpg,[8]
980155.jpg,[3]
89260.jpg,[5]
87496.jpg,"[0, 4]"
44885.jpg,"[11, 4, 3]"
1540339.jpg,[0]
44897.jpg,"[8, 10]"
73363.jpg,[0]
1019444.jpg,"[1, 8]"
479952.jpg,[0]
911728.jpg,"[0, 9]"
1083637.jpg,"[3, 0, 2]"
785533.jpg,"[10, 8]"
196204.jpg,[8]
419447.jpg,"[7, 2]"
394830.jpg,"[1, 12, 4]"
1144962.jpg,"[3, 7]"
485346.jpg,[8]
1404791.jpg,"[1, 12]"
66043.jpg,"[4, 5, 0]"
765967.jpg,[1]
652891.jpg,[1]
201029.jpg,"[0, 10]"
148811.jpg,[17]
1358987.jpg,"[18, 8, 10]"
1358987.jpg,[0]
585139.jpg,[0]
84511.jpg,"[10, 0]"
463684.jpg,"[4, 12, 1]"
463684.jpg,"[2, 3, 6]"
463684.jpg,[17]
24585.jpg,"[8, 10]"
1054018.jpg,[1]
104150.jpg,"[18, 0, 4, 1]"
149235.jpg,"[9, 2, 18]"
9378.jpg,"[1, 4]"
750339.jpg,"[13, 17]"
138496.jpg,"[1, 7, 12, 4]"
433257.jpg,"[5, 3]"
152795.jpg,"[0, 7, 11]"
1054018.jpg,[1]
767499.jpg,"[1, 12]"
1016446.jpg,"[0, 5, 12, 4]"
1007157.jpg,[14]
1493311.jpg,"[8, 17]"
1029686.jpg,[1]
215894.jpg,[11]
215894.jpg,[14]
215894.jpg,[8]
253944.jpg,[8]
114635.jpg,[1]
307501.jpg,"[0, 10]"
829533.jpg,[0]
64191.jpg,"[18, 0]"
64191.jpg,"[0, 10]"
64191.jpg,[8]
726209.jpg,"[0, 12, 4]"
855912.jpg,"[1, 8]"
251671.jpg,"[10, 8]"
389015.jpg,"[0, 8]"
264660.jpg,"[0, 7]"
103672.jpg,"[11, 9]"
1169025.jpg,[1]
1021448.jpg,[8]
1021448.jpg,[0]
464136.jpg,[9]
56451.jpg,[3]
397496.jpg,[17]
10956.jpg,"[12, 6, 8, 10, 0]"
1243910.jpg,[1]
484594.jpg,[0]
166981.jpg,"[1, 8]"
313788.jpg,"[4, 3, 7]"
22970.jpg,"[1, 12, 8]"
428236.jpg,[8]
639816.jpg,[17]
224920.jpg,"[2, 0]"
544.jpg,"[10, 8]"
54653.jpg,"[1, 3, 7]"
689479.jpg,"[1, 8, 2]"
641770.jpg,"[17, 16, 18, 0]"
610502.jpg,"[0, 5]"
455744.jpg,[5]
197051.jpg,"[5, 12]"
10383.jpg,"[1, 4, 0]"
1148713.jpg,"[4, 5]"
2019.jpg,"[3, 4, 5]"
1432105.jpg,"[18, 8, 10]"
3061.jpg,"[0, 10]"
251518.jpg,"[0, 10]"
17949.jpg,"[3, 8]"
230605.jpg,"[6, 0, 10]"
307368.jpg,"[3, 0]"
641022.jpg,"[17, 18]"
225330.jpg,"[0, 12, 4, 18]"
44026.jpg,"[12, 4]"
802713.jpg,"[16, 17]"
187826.jpg,"[0, 4]"
82650.jpg,"[8, 9]"
354428.jpg,"[0, 17]"
5874.jpg,"[6, 3]"
208309.jpg,"[0, 16]"
714339.jpg,[0]
77915.jpg,"[0, 10]"
82367.jpg,[8]
84298.jpg,[0]
11849.jpg,"[0, 6, 2]"
836041.jpg,[8]
475354.jpg,[0]
309671.jpg,"[3, 10]"
1150513.jpg,"[18, 8, 0, 10]"
204853.jpg,[0]
58495.jpg,"[4, 12, 10]"
227929.jpg,"[0, 8, 5]"
227929.jpg,"[0, 18]"
847981.jpg,[4]
315291.jpg,"[13, 17]"
388.jpg,"[5, 0, 4]"
617502.jpg,"[3, 4, 5]"
10224.jpg,"[0, 4]"
41431.jpg,"[9, 8]"
1530623.jpg,"[3, 4, 0, 5]"
305505.jpg,"[8, 6]"
4274.jpg,"[15, 0, 16]"
81209.jpg,"[0, 15]"
1083324.jpg,"[8, 0]"
1186274.jpg,"[1, 4]"
308722.jpg,[9]
120501.jpg,[8]
1254135.jpg,"[3, 15, 4]"
359750.jpg,[17]
315922.jpg,[0]
89608.jpg,[0]
555853.jpg,[3]
72587.jpg,"[18, 5, 12, 4]"
144554.jpg,"[3, 7]"
1536884.jpg,[17]
11849.jpg,"[0, 6, 2]"
11849.jpg,"[18, 8]"
811551.jpg,"[8, 10]"
1453940.jpg,"[8, 6]"
201593.jpg,"[3, 5]"
621627.jpg,"[13, 0]"
218347.jpg,"[10, 13]"
36738.jpg,[17]
58014.jpg,"[5, 0]"
58014.jpg,"[8, 0]"
14444.jpg,"[9, 8, 6, 11]"
588351.jpg,[8]
63493.jpg,"[0, 4]"
594250.jpg,[17]
99058.jpg,"[0, 8]"
38234.jpg,"[3, 4, 5, 0]"
802570.jpg,"[0, 4, 18]"
201267.jpg,[0]
1373104.jpg,[0]
1373104.jpg,[8]
687053.jpg,"[18, 4]"
1092823.jpg,"[8, 3, 5]"
980489.jpg,"[6, 3, 0]"
71469.jpg,"[1, 3, 4, 7]"
51598.jpg,"[17, 13]"
24881.jpg,"[8, 10]"
29820.jpg,"[3, 6, 7]"
1275209.jpg,"[8, 15]"
411073.jpg,[0]
72049.jpg,"[0, 10]"
521029.jpg,[1]
521029.jpg,[8]
1029324.jpg,[1]
943533.jpg,"[4, 18, 0]"
480478.jpg,[1]
551726.jpg,[1]
663566.jpg,"[0, 10, 18, 4]"
663566.jpg,"[0, 2]"
338953.jpg,"[2, 6]"
338953.jpg,[8]
9326.jpg,"[10, 8, 3, 6]"
1607.jpg,"[0, 5]"
745023.jpg,[17]
39698.jpg,[0]
611207.jpg,"[8, 10]"
1045938.jpg,"[3, 12, 0]"
309115.jpg,"[3, 6, 0, 14]"
241966.jpg,[0]
41792.jpg,"[6, 0, 8]"
746476.jpg,"[18, 10]"
992352.jpg,[0]
854546.jpg,[0]
242318.jpg,[17]
322127.jpg,"[10, 0]"
390669.jpg,"[10, 8]"
996084.jpg,[0]
543864.jpg,"[10, 0, 9]"
108535.jpg,[8]
754.jpg,"[3, 5, 7]"
60984.jpg,[0]
9323.jpg,"[3, 11, 7]"
108424.jpg,"[3, 4]"
262799.jpg,"[8, 1, 12]"
1378.jpg,"[10, 0, 8]"
36929.jpg,[8]
748994.jpg,[0]
1019516.jpg,[0]
634167.jpg,[0]
1132017.jpg,[0]
1409937.jpg,[0]
1943.jpg,"[3, 4]"
1943.jpg,"[0, 10]"
1276765.jpg,[17]
259956.jpg,"[8, 0]"
666265.jpg,"[0, 12, 4, 7]"
1018421.jpg,"[0, 18]"
446524.jpg,[0]
558534.jpg,"[1, 8]"
9476.jpg,"[6, 0, 10, 3]"
307928.jpg,[0]
106134.jpg,[0]
60116.jpg,"[10, 8]"
36337.jpg,[5]
1049951.jpg,"[3, 16]"
16178.jpg,"[4, 12, 0]"
1077686.jpg,[0]
468219.jpg,"[8, 3, 0]"
40060.jpg,"[1, 7]"
133977.jpg,"[0, 18, 12]"
71632.jpg,[0]
1493.jpg,"[8, 5, 3]"
418472.jpg,[0]
804024.jpg,[17]
1030571.jpg,"[0, 4]"
284542.jpg,"[0, 16, 15]"
1094605.jpg,"[8, 0]"
231623.jpg,"[9, 2]"
39317.jpg,[8]
39317.jpg,[6]
43038.jpg,[6]
1225572.jpg,"[1, 8]"
662546.jpg,"[9, 2, 8]"
26044.jpg,"[8, 10]"
398069.jpg,"[10, 0]"
1028399.jpg,[0]
630004.jpg,"[0, 3, 4]"
297458.jpg,"[10, 8]"
619231.jpg,[0]
893529.jpg,[0]
582913.jpg,"[1, 0, 12, 7]"
1535223.jpg,"[10, 18, 8, 0]"
1535223.jpg,[8]
682384.jpg,"[8, 10]"
663712.jpg,"[1, 4]"
663712.jpg,[8]
663712.jpg,[0]
1365302.jpg,"[0, 3, 16]"
100176.jpg,"[8, 5]"
1324981.jpg,"[0, 18]"
46280.jpg,[0]
55517.jpg,[8]
9053.jpg,"[6, 3, 4]"
148811.jpg,[17]
981987.jpg,[8]
1324268.jpg,"[8, 0, 10]"
272238.jpg,"[3, 6, 14]"
1026938.jpg,[1]
358699.jpg,"[10, 0]"
208309.jpg,"[0, 16]"
1129782.jpg,"[18, 8, 10]"
495789.jpg,[0]
328309.jpg,[8]
248231.jpg,[0]
1150513.jpg,"[18, 8, 0, 10]"
371608.jpg,"[1, 4]"
741636.jpg,[1]
24585.jpg,"[8, 10]"
27972.jpg,"[0, 10]"
9992.jpg,"[6, 2, 11, 9]"
109500.jpg,"[3, 14]"
25891.jpg,"[8, 0]"
283294.jpg,[8]
392599.jpg,"[8, 1]"
511880.jpg,"[3, 8]"
173736.jpg,"[6, 9, 2, 10]"
496036.jpg,"[10, 0]"
73237.jpg,"[5, 0]"
73237.jpg,[0]
1258205.jpg,"[7, 1, 8]"
340487.jpg,[0]
903746.jpg,[9]
628.jpg,"[1, 0, 2]"
190955.jpg,"[4, 5, 0]"
518034.jpg,[0]
744284.jpg,[8]
9882.jpg,"[0, 3, 4, 5]"
261308.jpg,"[5, 0]"
40059.jpg,"[1, 7]"
319760.jpg,"[0, 16]"
58736.jpg,"[15, 8, 6]"
544063.jpg,[17]
1062807.jpg,"[11, 8, 6, 3]"
930004.jpg,"[8, 11]"
930004.jpg,[11]
89255.jpg,"[9, 8, 2]"
727937.jpg,"[10, 0]"
216334.jpg,"[10, 8, 0]"
444787.jpg,[3]
55538.jpg,"[1, 4]"
314906.jpg,"[0, 16]"
1371.jpg,[0]
790803.jpg,"[1, 4]"
835473.jpg,"[15, 16, 6]"
102899.jpg,"[7, 3, 6]"
95378.jpg,[17]
544.jpg,"[10, 8]"
1118608.jpg,"[1, 8]"
176769.jpg,"[8, 9]"
406808.jpg,[0]
207629.jpg,"[4, 3, 7]"
80164.jpg,[8]
638708.jpg,"[8, 0]"
55167.jpg,[0]
471562.jpg,[1]
1017633.jpg,"[10, 8]"
1511390.jpg,"[3, 0]"
701180.jpg,"[11, 8, 9]"
260837.jpg,[5]
40059.jpg,"[1, 7]"
1330407.jpg,[17]
781766.jpg,"[5, 0, 12, 4]"
9882.jpg,"[0, 3, 4, 5]"
653875.jpg,[0]
86213.jpg,"[0, 8, 5]"
437375.jpg,"[4, 12]"
1229760.jpg,"[0, 12, 4]"
605439.jpg,"[0, 10]"
94649.jpg,[0]
231977.jpg,"[3, 5, 4]"
741914.jpg,"[1, 13]"
337668.jpg,[0]
314906.jpg,"[0, 16]"
83801.jpg,"[0, 5]"
248749.jpg,[8]
130747.jpg,"[0, 3, 4, 5]"
10982.jpg,"[11, 8, 9, 5, 12]"
453272.jpg,[0]
47327.jpg,"[2, 4, 3, 5]"
1001840.jpg,"[7, 4]"
521926.jpg,[4]
113680.jpg,[8]
496582.jpg,[1]
950707.jpg,"[18, 13, 17]"
425909.jpg,"[2, 8, 6, 7]"
402890.jpg,"[0, 8]"
13538.jpg,[4]
1447287.jpg,[3]
1447287.jpg,"[9, 2, 8]"
349075.jpg,[0]
745.jpg,"[12, 4, 0]"
351821.jpg,"[0, 8]"
190448.jpg,[0]
658913.jpg,[8]
622325.jpg,"[8, 0, 10]"
181808.jpg,"[6, 3, 7]"
209968.jpg,"[8, 0]"
75780.jpg,"[5, 0, 4, 3]"
477645.jpg,"[0, 10]"
124484.jpg,"[0, 4, 10]"
29805.jpg,"[4, 3]"
688232.jpg,[8]
1256208.jpg,[8]
425909.jpg,"[2, 8, 6, 7]"
460024.jpg,"[6, 7]"
951706.jpg,[10]
97884.jpg,[11]
474377.jpg,"[4, 5]"
371865.jpg,[8]
312483.jpg,[11]
1060839.jpg,"[8, 1, 4]"
95060.jpg,[14]
95060.jpg,[0]
54989.jpg,"[0, 16]"
514466.jpg,"[8, 3]"
195841.jpg,[0]
404777.jpg,[0]
1092899.jpg,"[3, 4]"
468031.jpg,"[10, 14, 6]"
815932.jpg,[17]
11423.jpg,"[5, 0, 4]"
169642.jpg,[8]
921.jpg,"[10, 0, 16]"
28072.jpg,[1]
727937.jpg,"[10, 0]"
354924.jpg,"[1, 4]"
201261.jpg,[8]
20621.jpg,"[4, 0, 5]"
18183.jpg,"[0, 10]"
78132.jpg,"[8, 6, 16]"
84298.jpg,[0]
56140.jpg,"[8, 6]"
578714.jpg,[17]
883056.jpg,"[3, 10, 8, 14]"
239067.jpg,"[0, 18]"
1024115.jpg,[0]
218773.jpg,[8]
675987.jpg,[0]
124484.jpg,"[0, 4, 10]"
71042.jpg,[1]
71042.jpg,[0]
774825.jpg,"[11, 8, 9, 6]"
862968.jpg,[0]
142074.jpg,"[12, 8, 0, 5, 18]"
1085019.jpg,[0]
421285.jpg,"[1, 16, 2]"
187017.jpg,"[5, 8, 3]"
499230.jpg,[8]
442267.jpg,"[0, 18]"
442267.jpg,[8]
32985.jpg,"[6, 2, 3]"
293370.jpg,[0]
56140.jpg,"[8, 6]"
56140.jpg,[8]
20504.jpg,"[3, 4, 7]"
13248.jpg,"[11, 8, 9]"
438799.jpg,"[1, 15, 7]"
17926.jpg,"[8, 10, 13]"
103758.jpg,"[0, 8]"
508773.jpg,[1]
1169025.jpg,[1]
31131.jpg,"[7, 3, 2]"
15708.jpg,"[0, 8, 10]"
9354.jpg,"[6, 8, 9, 7]"
1443260.jpg,"[1, 4, 0]"
810546.jpg,[0]
8009.jpg,"[6, 3, 2]"
594767.jpg,"[8, 3, 2]"
1476604.jpg,"[0, 5]"
333366.jpg,"[8, 14]"
54700.jpg,"[0, 1, 4]"
592877.jpg,"[4, 5, 0]"
1499635.jpg,"[3, 0]"
299537.jpg,"[3, 6, 7]"
897087.jpg,"[3, 8]"
428002.jpg,[17]
143226.jpg,[1]
46029.jpg,"[8, 10]"
819213.jpg,[0]
3063.jpg,"[8, 15]"
277387.jpg,"[8, 10]"
1103789.jpg,"[5, 13, 0, 4]"
768362.jpg,"[0, 12, 4]"
303483.jpg,[0]
270303.jpg,"[1, 12]"
29318.jpg,"[1, 12]"
571687.jpg,[0]
1363127.jpg,"[18, 8, 10]"
41784.jpg,"[6, 0, 16]"
481848.jpg,"[6, 9, 0]"
60307.jpg,"[9, 8]"
46364.jpg,"[1, 7]"
417421.jpg,[0]
116149.jpg,"[8, 6, 9]"
368276.jpg,"[8, 10]"
284991.jpg,"[15, 8, 3]"
177494.jpg,"[5, 0, 8]"
258971.jpg,[8]
36040.jpg,"[6, 0]"
229684.jpg,[0]
72049.jpg,"[0, 10]"
400160.jpg,"[9, 8, 6, 11]"
1084998.jpg,[8]
310887.jpg,"[0, 10]"
340397.jpg,"[6, 3, 7]"
122440.jpg,"[14, 0, 6]"
773428.jpg,"[8, 3, 5]"
68.jpg,"[8, 7]"
114657.jpg,"[4, 3, 0, 18]"
2102.jpg,[7]
79.jpg,"[0, 6, 3, 16]"
4244.jpg,"[2, 8, 9]"
792926.jpg,[0]
343981.jpg,[17]
43123.jpg,[0]
551859.jpg,"[9, 2]"
117042.jpg,"[16, 0, 12]"
78859.jpg,[0]
364433.jpg,"[0, 3, 7]"
484603.jpg,"[6, 9]"
1364992.jpg,"[4, 1, 5]"
38460.jpg,"[12, 4, 5, 8]"
1063574.jpg,"[0, 4, 8]"
172828.jpg,"[8, 1]"
445830.jpg,[8]
616602.jpg,[10]
70881.jpg,"[16, 0, 10]"
55236.jpg,"[15, 6, 3]"
13538.jpg,[4]
659360.jpg,"[8, 0]"
224279.jpg,"[18, 10, 0, 4]"
1501735.jpg,"[3, 0]"
620883.jpg,"[4, 5]"
528387.jpg,"[8, 0, 10]"
889491.jpg,"[0, 7]"
139293.jpg,"[1, 8, 2]"
253376.jpg,"[1, 6]"
305344.jpg,"[0, 4]"
267970.jpg,"[11, 0, 16]"
188984.jpg,[0]
5559.jpg,"[9, 11, 6, 8]"
659940.jpg,"[4, 5]"
9693.jpg,"[0, 3, 4, 7]"
9693.jpg,[0]
9693.jpg,"[4, 0]"
319351.jpg,"[5, 0, 12, 18]"
8882.jpg,"[0, 5]"
269495.jpg,"[0, 8]"
244043.jpg,[14]
16366.jpg,"[9, 11]"
87421.jpg,"[7, 3, 4]"
697995.jpg,"[0, 8]"
47303.jpg,"[10, 0, 4]"
29372.jpg,"[3, 0, 15]"
650743.jpg,"[4, 6]"
1064349.jpg,[0]
881508.jpg,[3]
962486.jpg,[1]
962486.jpg,"[17, 16]"
1287715.jpg,"[4, 1, 18]"
426769.jpg,"[0, 17]"
31906.jpg,"[4, 0, 15]"
378263.jpg,[17]
187312.jpg,[8]
187312.jpg,[0]
225421.jpg,"[12, 0, 10]"
1174350.jpg,[8]
59118.jpg,"[3, 5, 4]"
1440641.jpg,"[1, 4, 12]"
37718.jpg,"[2, 8, 10]"
598937.jpg,[8]
598937.jpg,[0]
1378.jpg,"[10, 0, 8]"
18239.jpg,"[6, 2, 0, 10]"
371437.jpg,"[17, 13]"
492937.jpg,"[8, 13]"
492937.jpg,"[13, 0, 9]"
530754.jpg,"[3, 0]"
263822.jpg,"[0, 16]"
328328.jpg,[0]
250358.jpg,[13]
298722.jpg,[8]
65989.jpg,"[1, 3, 4]"
701044.jpg,[17]
161037.jpg,[0]
149476.jpg,[5]
277934.jpg,"[3, 0, 10]"
1246729.jpg,[4]
891645.jpg,[0]
681887.jpg,"[7, 3, 6]"
290915.jpg,"[8, 0]"
434980.jpg,[8]
807172.jpg,"[1, 4]"
667710.jpg,"[10, 0]"
8051.jpg,"[10, 0, 8]"
8051.jpg,[17]
1285724.jpg,[8]
1285724.jpg,"[10, 0]"
557800.jpg,[17]
1226281.jpg,"[0, 10]"
970895.jpg,"[18, 10, 8]"
970895.jpg,[8]
184431.jpg,[8]
58667.jpg,[4]
1438356.jpg,[0]
7010.jpg,[3]
107353.jpg,"[3, 4]"
189348.jpg,"[0, 10]"
83972.jpg,"[0, 4, 5, 0]"
123789.jpg,[6]
523776.jpg,[0]
244987.jpg,[0]
373858.jpg,[5]
45029.jpg,"[3, 10, 4]"
948146.jpg,[8]
1427828.jpg,[0]
270413.jpg,"[3, 11, 8]"
1484453.jpg,"[11, 9, 13, 8]"
1009837.jpg,"[0, 8]"
40026.jpg,"[1, 7, 4]"
774741.jpg,"[11, 8, 9]"
298722.jpg,[8]
114657.jpg,"[4, 3, 0, 18]"
896536.jpg,"[9, 2, 6]"
449352.jpg,"[4, 8, 13, 1, 0]"
934632.jpg,"[7, 3, 6]"
16899.jpg,"[8, 10]"
5559.jpg,"[9, 11, 6, 8]"
1488314.jpg,"[1, 4]"
310121.jpg,"[0, 8]"
293370.jpg,[0]
1543.jpg,"[0, 10]"
411873.jpg,[8]
56920.jpg,[8]
15300.jpg,"[0, 13, 16, 9]"
558.jpg,"[3, 6, 7]"
675902.jpg,"[3, 4]"
143204.jpg,"[11, 9, 13]"
1450599.jpg,"[3, 0, 6]"
706765.jpg,[0]
212762.jpg,"[0, 18, 10]"
1325351.jpg,"[18, 0]"
2907.jpg,"[8, 2]"
276050.jpg,"[5, 0]"
62720.jpg,"[4, 12]"
1369131.jpg,[8]
305354.jpg,"[0, 18]"
782661.jpg,[3]
9631.jpg,"[3, 5, 0, 4]"
631021.jpg,"[4, 18]"
32030.jpg,"[8, 6]"
7840.jpg,"[6, 3, 0, 2]"
58613.jpg,[8]
1284493.jpg,[0]
73107.jpg,"[3, 4]"
65628.jpg,"[8, 15]"
587317.jpg,"[11, 0, 10]"
231600.jpg,"[8, 12]"
1289936.jpg,"[0, 10]"
17433.jpg,"[3, 11]"
893529.jpg,[0]
526927.jpg,[0]
165504.jpg,[3]
546121.jpg,"[4, 1, 0]"
13448.jpg,"[4, 12]"
381382.jpg,"[1, 4]"
1013126.jpg,"[0, 8]"
1013126.jpg,[17]
126889.jpg,"[1, 7, 4]"
674207.jpg,"[5, 12, 4]"
257795.jpg,"[4, 0]"
180717.jpg,[4]
823612.jpg,[8]
1234008.jpg,[1]
340617.jpg,"[9, 11]"
127323.jpg,[0]
121572.jpg,"[0, 1, 4]"
61052.jpg,"[8, 0, 13]"
756820.jpg,"[1, 4]"
756820.jpg,[8]
1355724.jpg,[8]
57212.jpg,"[15, 16, 6]"
491520.jpg,[11]
1414703.jpg,"[0, 10]"
644.jpg,"[0, 7, 6]"
800158.jpg,"[5, 4]"
622357.jpg,"[17, 13]"
373399.jpg,"[8, 13, 10]"
789446.jpg,[1]
460802.jpg,"[10, 5, 0]"
832018.jpg,"[0, 7, 3]"
192558.jpg,"[0, 10]"
1503594.jpg,[8]
1503594.jpg,"[11, 8, 13]"
98328.jpg,"[0, 13]"
161549.jpg,[11]
1159831.jpg,"[0, 10, 7]"
11092.jpg,"[12, 5, 4]"
69602.jpg,"[16, 3, 0]"
574207.jpg,"[0, 4]"
11845.jpg,"[10, 0, 2]"
573931.jpg,[0]
838064.jpg,[17]
296.jpg,"[3, 4, 7]"
1084153.jpg,"[9, 8, 6, 11]"
596408.jpg,[8]
10112.jpg,"[11, 8, 9, 6]"
257490.jpg,[8]
866575.jpg,"[3, 0]"
279013.jpg,"[10, 0, 2, 18]"
134123.jpg,[8]
260559.jpg,[0]
134742.jpg,[0]
44408.jpg,[0]
541374.jpg,"[3, 0]"
620357.jpg,[0]
681019.jpg,"[8, 1]"
130160.jpg,[0]
157272.jpg,"[1, 18]"
351784.jpg,[14]
215782.jpg,[17]
1360839.jpg,"[8, 10]"
215782.jpg,[17]
1360839.jpg,"[8, 10]"
304597.jpg,"[10, 13]"
513413.jpg,[4]
258162.jpg,[0]
538614.jpg,"[4, 1]"
392818.jpg,"[1, 0]"
406808.jpg,[0]
205584.jpg,"[3, 6, 2]"
1319969.jpg,"[6, 2, 8, 9]"
29079.jpg,"[8, 0]"
962279.jpg,[0]
402910.jpg,[0]
3587.jpg,"[2, 8, 9]"
216541.jpg,"[3, 5, 0]"
979755.jpg,[1]
5653.jpg,"[0, 16]"
1051697.jpg,"[8, 0]"
380273.jpg,"[0, 2, 8, 10]"
1063873.jpg,"[0, 8]"
503448.jpg,"[6, 8, 16]"
649038.jpg,"[2, 9]"
19129.jpg,"[5, 4, 7, 12]"
1278976.jpg,"[3, 0, 12]"
446045.jpg,"[0, 15]"
10804.jpg,[8]
10804.jpg,[8]
244776.jpg,[0]
70925.jpg,"[0, 16]"
70925.jpg,"[1, 0]"
456837.jpg,"[0, 13, 8]"
955726.jpg,"[17, 0]"
950489.jpg,"[3, 1, 12, 4, 0]"
950489.jpg,[0]
590995.jpg,"[1, 0, 2]"
11879.jpg,[1]
28760.jpg,"[1, 18]"
76205.jpg,[0]
1052461.jpg,[13]
857833.jpg,"[13, 0]"
498001.jpg,[3]
9043.jpg,"[8, 0, 10]"
1167725.jpg,"[10, 8]"
25073.jpg,"[0, 1, 4]"
1031964.jpg,[0]
47453.jpg,"[1, 18]"
1144713.jpg,[13]
73363.jpg,[0]
170480.jpg,"[8, 9]"
170480.jpg,[9]
572194.jpg,[8]
121514.jpg,[8]
561085.jpg,[1]
272805.jpg,[0]
57236.jpg,[1]
413188.jpg,"[0, 3, 5]"
110000.jpg,"[0, 14]"
564058.jpg,[0]
413762.jpg,[0]
1082076.jpg,[10]
54989.jpg,"[0, 16]"
607235.jpg,[0]
391404.jpg,[17]
869.jpg,"[4, 7, 3, 6]"
64328.jpg,"[9, 8, 13]"
356502.jpg,"[3, 0]"
13313.jpg,"[11, 9, 2]"
764086.jpg,"[1, 0, 4]"
47303.jpg,"[10, 0, 4]"
26762.jpg,"[5, 0]"
26762.jpg,[10]
48266.jpg,[0]
588648.jpg,"[11, 9, 3, 6, 2]"
67396.jpg,"[3, 4]"
1581.jpg,"[8, 10]"
388561.jpg,"[4, 0, 18]"
42987.jpg,[0]
1019952.jpg,"[8, 0]"
1244836.jpg,"[10, 8]"
645292.jpg,"[8, 0]"
13904.jpg,"[5, 0, 10]"
1034629.jpg,[0]
1365889.jpg,"[18, 0]"
197623.jpg,[0]
507641.jpg,[0]
82833.jpg,"[0, 8]"
63482.jpg,[6]
63482.jpg,"[8, 3]"
18805.jpg,"[3, 0, 10, 6, 14]"
960969.jpg,[0]
2576.jpg,"[0, 16]"
21779.jpg,"[8, 3, 6]"
355495.jpg,[0]
1177817.jpg,"[0, 4]"
663149.jpg,[16]
204101.jpg,[17]
1077280.jpg,"[8, 3, 4]"
551695.jpg,[0]
263109.jpg,"[9, 11, 8, 6]"
1510323.jpg,"[8, 0]"
1014590.jpg,"[10, 8]"
95.jpg,"[3, 4, 7, 6]"
410270.jpg,"[3, 1]"
345907.jpg,"[16, 6]"
345907.jpg,"[2, 3, 6]"
47518.jpg,"[1, 4]"
47518.jpg,[0]
24164.jpg,"[0, 16]"
365267.jpg,[0]
674937.jpg,"[0, 10]"
70776.jpg,"[8, 1]"
44897.jpg,"[8, 10]"
515955.jpg,[0]
1130094.jpg,"[3, 0]"
347881.jpg,"[0, 8]"
1552349.jpg,"[0, 10]"
285877.jpg,[0]
1174618.jpg,"[1, 4]"
993711.jpg,"[3, 0]"
77877.jpg,"[0, 10]"
974475.jpg,"[3, 8]"
974475.jpg,[0]
4141.jpg,"[3, 4, 8, 5]"
911847.jpg,[0]
